Labels,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107
0,-26.8038371155787,-0.006246269101229,-12.2439011792027,-13.0485591358364,-0.194213652705572,14.3458374957798,4.23033874006756,0.98547458455911,6.71106112380422,1.67310591872122,-8.93562563546117,-6.12867627454384,2.53395000287698,3.51167873696468,5.12767793766246,0.547193396563164,-11.3985948771873,3.44191581378202,9.34099533922088,0.490186808161981,-0.274864851806793,1.40663234167851,-0.140701565415932,-2.76821709695196,1.89598547321128,-4.10857947597067,-1.31962317645617,-3.23452569884306,1.51930065866555,4.13380660462841,2.39596862952873,-0.772504440175271,2.43225619807999,1.47991165935834,-1.21239955186514,-0.60063095415578,-0.315171305006741,-1.12532751757126,-2.74949801605505,-0.995978940786838,0.267566734831917,-0.903268749276887,0.764072458735811,0.491234296580043,0.394120690267427,-0.390134546941297,1.09130013488274,0.214844908969391,-0.175396647342796,0.162053157100843,2.06454575084802,0.079189680653346,-1.43450810385456,-0.188228373713992,-0.689495184504909,0.934847790280657,0.220496417497953,-0.626375160581869,1.98177151871631,0.486761552207707,0.357301499814547,-1.10341387631911,-0.043387664452498,0.260262449240022,-1.26744304862388,1.39364544322847,-0.274141768169301,-0.479375634321389,-1.02642568036396,-3.01347176826364,2.59617159454777,-2.76122684271701,1.3339596916837,-0.353787425297893,0.268840984669376,1.3537465781033,2.19565467723801,-1.17004640638094,-0.931444596864694,1.15691821220607,-0.680587691696324,-0.520221504486005,-0.905423268902947,-0.522050759882624,1.37946957618127,-0.040369399372408,0.963644375013194,-1.47832380890644,0.984259501873065,-0.549276265785619,-1.38597945577749,-0.064736867044318,-0.815509094875483,0.076343763145076,0.0759981288192,-1.27326911501421,0.621447786713222,-0.029794519835728,-0.654839832340053,0.073710803789359,0.860077984735853,0.29220797119818,-1.04267403908701,0.327177047720746,0.513172183021607,-0.32332812148697,1.41710499874918
0,-27.7674342550148,1.26311103562072,-13.8002731421737,-11.9024594680965,-2.67144032808561,-7.57835628070417,-2.85385592259614,4.64310898717446,19.7986726332491,5.63295106873611,-14.9436156183122,11.2016833480641,17.1507604528364,3.43649651354447,5.25837696308772,-5.84899382162242,-7.35150815286326,3.87845626060859,10.4047540749851,0.091145553949527,2.89284140868166,2.35169410355925,-6.77712026161448,-3.91519627173972,-3.20997142044184,-5.64350608038815,-3.87494826096004,-2.46477737334231,2.64145332456956,-0.031237041065737,0.742213238326562,-3.04841542639242,1.43451042708934,-1.3746369457382,0.89316268683955,1.874869121643,2.41685521044473,-0.751840173664015,-4.49967448127837,2.76501767428908,-0.946333914448104,-1.61485259593208,0.344477723845845,-2.17100672698435,1.22442188716769,-1.21561064940653,-0.4985080602238,0.065121258917361,-0.49717046912585,-1.1608733905602,2.64755077505562,-0.537706199993065,-3.66454917375673,0.313956653721365,-2.52755385252417,0.871986748389711,1.96965930452054,-0.367003754444338,3.06414932127234,1.88609549885747,-0.114992951957393,-0.894459641947208,0.339502881183595,-0.431672606136988,-0.151783583033352,1.17193209822014,0.543095350000641,-0.99956542952157,-1.81115022616396,-1.21950396818798,1.16672026338958,-2.47896990241063,1.31561645713978,-0.036688616493153,-0.390242425048725,0.628439483898861,3.07336929625983,1.00782280915479,0.001673439478994,0.43761052862094,0.461185373129418,-0.877160456710176,-0.985626544932587,1.38934030513481,1.63604250700099,-2.14008607824229,-0.728958713963037,-1.53293156804008,0.759841842342133,-0.990302776287728,0.387119856695479,-0.968895248257237,-1.18207930289453,-0.578904577343588,2.5122873199541,-0.203354785701553,0.561750904461535,-1.08095019564793,1.0065495380053,0.543188823047923,-0.64192255033241,1.90076343934084,-0.733036421465366,0.383158763887405,0.96081766462977,-1.07722537185861,2.46732178007642
0,-29.5518483837283,-3.40932431443793,-9.94320029736459,-2.06985015422501,-8.89137166663654,-10.8077848562135,-4.88835093121566,8.23777388557549,29.3422361932773,5.98477952541714,-22.9731545538411,-0.649849889227515,7.42770030747635,-10.2979632891744,6.75560042554553,-3.24753825444962,3.33921211828837,-2.93910367025134,16.2612654851838,2.4889227760688,7.62775890706267,8.40171094147233,-18.823321393433,1.88354944233687,-5.7940479743137,-1.7362368948648,0.652423819689949,-0.770107505427085,3.81124165356888,-4.27645334726438,-1.24123951033742,5.17093119496449,-1.98703849561297,-1.89867081273381,4.51155653148752,-0.126791488456018,7.8652248857784,-3.28496994555515,-0.80423716561859,5.28439953578029,0.161233461343108,-5.41932200747777,0.555527360861937,-5.91886270952046,2.35663162009264,-1.81580588344235,-1.09078816671438,-0.003908190538517,-0.348881305535105,-3.56201217485172,-0.746707371852967,3.2353585003295,-7.73620273251024,2.32266391319195,-1.17326748484468,5.42900962505393,3.4707036350038,0.038636191055906,2.45039420170342,0.934048257587575,2.03017424450933,0.653955361841156,1.21007471415548,-1.91220615468926,0.632468843080815,1.47508656975413,-2.97730338385509,-2.94265609462022,-2.67574435407508,-0.379442486606817,-0.580229734862036,-0.908090872729233,-2.50028353857634,1.58420896084254,4.69972504964127,-0.738034363801916,0.782375756286511,-1.76987315422409,0.768900347183137,-1.70234390397425,0.090418405329254,-0.994023178588716,-1.90635584314836,-1.77387823566541,-5.75766940520722,-2.96406978358022,-0.438066648405513,2.58170259206034,-0.495546033631459,3.75707615587055,-0.803090392211861,-1.78736875526711,-1.55694584134588,-2.37233051640532,-0.08888818495042,2.00927485487898,0.649356739707268,-3.66816080609787,0.186131504319226,-0.114303370299235,-0.057832852230827,1.25313501660425,-0.682130254722356,-0.799927060876789,-0.25386867512661,3.83371101068026,-0.559323515769566
0,-30.7125548126551,-5.51600123200871,-10.1608919793072,4.27667626897091,-7.39760128541812,-3.90681264881606,-3.86144577262434,4.42342429838734,13.9494678749744,6.40484588434639,-11.0445266536186,-3.99421685312588,-1.79203516904864,-18.3976808555789,7.00255541059935,-1.14825927889747,1.40897790236316,-2.91462400939461,17.2862860850786,3.09764374830463,4.65923357662572,6.01101235458478,-17.7738104811078,1.16049054474189,-3.45147843463199,-0.571973459196481,-0.30622596526836,-0.585947353465019,7.95494535282433,-5.29981881076052,-3.57637656450133,6.66431097046403,-0.918419332470922,-0.581000838274959,4.39166699700623,-3.31634969858937,6.54967381862661,-3.37669251637112,3.62394458555923,1.71821154342411,3.25126126601396,-4.26776338601908,1.58897640120951,-4.16068754421195,2.64701895780517,-3.0974575614379,0.723340671804851,-0.6446978668979,-0.429536267082593,-2.42954134425614,-1.29572225088401,3.41093818347647,-4.09425344184248,2.75368430597409,-0.800753517057144,5.12187767314715,3.3462843769582,0.90256180319646,1.40104899952105,0.259914555469868,1.82201878702708,0.532807525870804,1.85425647232037,0.581476656860924,0.904762362534541,1.80097237791267,-2.69698785077755,-4.01449024399726,-4.5341009629526,-1.13598154330603,0.144239594392036,-0.165775015388531,-3.17258641017743,2.79056624503895,6.44308279396454,-0.858352189897967,-0.767214433658759,-3.04244448165367,2.05100061776863,-2.63029126740764,0.654296909339816,-0.726947737510552,-2.06825290665553,-2.42296776935273,-6.86502769395712,-2.93321429076839,0.406762356399971,2.70893312889778,0.247231510599705,4.61299499460327,-0.85206299700445,-1.40890539812896,-1.3102096992702,-1.9237297509001,-2.69512521117623,2.0413337869492,0.591521910520213,-5.23241318307835,-0.121045067940367,-0.077827233585734,1.07284038001265,-0.485603918780961,-0.035712208840588,-1.49066538144617,-1.33126680489177,3.22729767687158,-0.52116923963896
0,-35.5963888435709,14.8150062667996,-17.0534625238536,-0.136955900904814,-36.757031470796,-22.4331345499039,12.5978616252498,17.1138382014064,10.7793074831859,-0.027827060556641,-17.9373725590253,-28.7417497158089,-16.551251061394,-13.0843759844822,-8.11873358090782,7.11702678841187,15.7532636088623,-17.663858217686,-15.180874153491,-3.99592230669409,-5.29135395757031,0.887230267011107,0.09699569267618,10.3156211413092,-8.37237072653893,-2.33274418721754,1.53622372553557,4.09335426993851,-2.84011738872423,2.47519879351173,-7.02834425053335,-13.9091790533031,4.54722153548175,1.22666608843681,9.92691754331153,3.20623040128555,10.4636718895165,0.130247675194806,-1.53634513147134,2.99232600955165,-4.40418087678779,-0.99497151218336,-3.59415186863053,-6.35008335996683,2.34418097138272,3.76303984783973,-2.60142429385759,0.286363320313848,0.083659342416796,-4.87012090808543,-0.07991315302803,1.60211120463326,-0.887542072476238,-2.24564540823676,-3.86055460922007,-0.905339367187204,4.09105283096843,4.59216459601043,-1.67635168518214,-5.03199972279093,-0.898148849764242,0.7354623452924,-1.31365985226089,-5.63562077880567,1.89501692660331,0.758829090657195,-0.877733293019618,2.21511914372091,7.449879913579,5.34383938969409,-2.99022028698729,6.14881766226733,-1.45695795930217,-9.3042808129373,5.81286795792895,2.29104750226414,-1.9989198132017,0.183870567672993,-5.33948917127264,-1.6694819534871,-1.33259518945722,2.41988224725781,-0.595835957309057,-0.536241374442007,-2.52813323720048,1.82163249527343,0.012319074230522,3.61604219503327,1.33196891527803,-5.00217597101863,2.94958089603696,-7.18016697919948,3.45602578303208,-7.1270994425476,-4.50484830517987,2.52460104030214,4.14749154380208,5.44449658908148,-1.10298192255583,8.23478289651896,-1.08517848510432,-5.24481746512265,1.06636216002455,0.530613868130609,2.97878758888351,-0.16202695109544,6.65032211828126
0,-21.6268547782675,12.3261058525405,-11.962594617613,-18.7939231853707,-24.611402632489,-3.99255518916902,-17.2637411345369,1.69512942400681,-9.08877314802193,-8.68216398748904,2.98895628804363,-9.14094890631694,-3.29949120423444,12.3120855259867,-11.6225313194939,-0.881105827146065,3.12674524386241,-2.99785902555364,-6.86934890190086,-2.02102899460222,-10.037252130465,-2.36808949731336,-0.530152049086606,7.54314898223615,8.40211639064845,-2.06190409828533,-4.34923483791854,2.53504449038785,-2.83721150149301,-6.47094103927242,0.271590920153464,0.314623486184245,-1.33111743779569,1.07330648116092,1.88220891417927,3.53575592020694,4.27951399527322,5.13117072987927,-1.96548872679997,-0.8879493185081,1.48344216419315,-3.11636562324223,-0.253981356431065,-4.11211146016651,0.860040815586177,3.31815180842471,-2.23656156744351,1.79860266937116,-0.999265315517432,-1.95433917873324,-1.10102032372838,5.28095410139545,-2.73749862516335,-0.266544260179172,-2.77457691481444,2.69641652180714,2.68693401030611,-0.029450638163681,2.5792538880326,-4.71526041840409,1.75216353528726,-0.061255929279425,-0.233237710481631,-0.325363864823124,-1.33751428983311,0.823165967180333,-3.49486542144232,1.89797515389362,3.22027576076408,-0.271019749588811,-5.4442370661417,3.83887425891095,-6.63115684413548,-4.24501494578651,2.84747092829545,0.625123413976045,-2.70542065753495,-0.221855723748324,-1.5549413186541,-1.47342978667844,-0.859067812655958,1.74062436887444,-8.43286120927299,-0.166652652848548,0.776747195380066,-2.38377896254154,-4.70504757167784,4.21943171331271,-1.31423228055241,-0.268849465687521,0.522730091238141,4.26827426729823,-1.84157992862044,0.014056609960418,1.07546455150424,0.24270151127991,-1.64941873662663,0.871813928555214,0.152182496575782,0.061256677200719,-0.252611434444338,-0.691230232253534,2.34725182315201,0.913131185185041,-1.95115975678773,-1.41029566870096,0.683023202243432
0,-3.41511118527334,20.9420896080261,-7.63737522151577,-9.26564420734162,-0.867393306201687,-5.2679151495863,3.22347839263697,0.343926660207859,-12.7709486065282,-0.4248707003769,7.25593701290709,0.686133725227684,2.40281975783011,10.4281314424273,0.574663147472724,-0.400735564586482,1.83141413006842,2.61917427999619,4.2467877017279,-2.7576652468,-2.76252447491451,-2.07705112696418,-2.67193613576876,1.25598066548559,0.147092944407917,-0.097308104881673,-1.52656619674722,3.63026791172527,0.726520759975163,-5.74320741290332,0.553185785806284,-3.92497774271618,-0.263131847426122,-0.675779619918319,0.638770104770763,1.75231701369483,-0.540582881104018,1.1759158867498,-0.823770549483643,-0.912780499338839,-0.800320420978218,-1.15180323031598,-0.84250861845325,-0.75308606660131,0.595128898105666,-0.720821689496591,-0.815123372763162,-0.292396626200202,0.202747949455304,-0.869559804416032,0.916832822893122,1.43571963768082,-1.50714540171375,0.509091473294985,-0.605444434878793,2.39621706927556,2.7969292510614,-0.835077760517149,0.036973297561183,-0.195984846694761,1.20848277539339,-0.002820107225945,-0.527681084292001,-0.496144327464741,-0.795003865396165,-0.717868618691786,-2.28478051885124,0.808036047133318,1.24090217137105,-0.22381592370745,-0.107147229564848,0.846537034866946,-1.56251274667981,-0.612203779879095,-0.251781592435733,0.20612924509023,-0.332215484739808,0.04020225454813,1.61524101764328,-1.05854842215424,-0.205260753455232,2.35452022304211,-1.74993914009248,0.495309306132062,0.920229456385548,-0.068397489403089,0.90388213595102,0.263975578469534,0.429851079489223,0.528054118808651,-1.61287241677392,0.922782190122148,-0.333350645110538,1.15569074425796,-0.436276991720188,-0.202241133656217,-1.02042455403677,-0.562251273146088,0.423320774744658,0.952496667104403,1.52220159659373,-0.506053129925887,1.29819824852973,-0.638715730724089,0.045743932894487,0.944159106844097,-1.66346643723839
0,-34.9812193320009,-7.97892832963102,-24.6054197246413,4.89813144383677,1.7717443368818,-10.9749024794693,-0.406939782372809,0.398989236357055,5.03874374711023,1.91840540695224,-5.11416835145847,0.764276232132254,3.34108670024384,-11.1697628529097,3.27430997403294,-4.15835358020156,-5.54403699288248,-2.8985930748981,-1.85512209600338,-6.4138575895421,10.6945265848669,-3.18205375397332,-0.828936996182327,7.02162109432237,0.509028779028058,1.14167312126836,-1.44481725337352,-0.366678530002643,0.546219917716079,-3.36769636741915,-3.1627168929215,-5.0956968789249,3.48789873325569,-0.147478905685201,-3.38749536140598,-0.68079674202106,4.35204859826037,-0.823852718141625,-2.93850443751468,-0.873117508655877,-1.13476045025407,1.69543403168032,-0.955823339101592,-0.846592379919493,0.726820571455809,0.675710643399694,0.331779675468659,-0.616720900865877,-1.43459408594365,-0.967499371546031,2.76495581439977,-3.49852184948316,-0.810234222303077,0.06147786878398,-1.33907872086741,-1.11734439898669,1.08371080164149,-1.12324582300417,-1.25673030606587,-0.247506893526239,-1.41852766394091,0.512889779671488,0.704967073015071,0.089687584431272,-1.23376631718347,-1.44846258757917,0.687971874520183,-0.311322962541774,0.423934006014853,1.58207918752847,1.88128032465247,2.06804620897239,3.54069146749669,-1.95895807396789,1.86164557213267,-1.50315252048777,1.30182123421668,0.141274147706942,-0.725533460787686,-2.11061717459037,-0.429407734253786,1.81258861504326,0.04246412588422,-2.10767177367195,-1.47074191880364,-2.25837571386843,-0.577427090180115,1.07621925115079,2.00853229421595,-0.833487533660546,1.4861854137042,0.113770340924092,0.811399348829867,-2.19731058762021,-2.80821175880036,3.88435943616203,-2.09100736298278,2.24984058032419,-2.55522736979412,-0.181899840028255,-1.84004184645313,0.785060658518231,-0.482486701049159,-2.89907412480828,-1.14347629696395,0.806391401654856,-3.1007494483774
0,-1.37152275163926,-17.4473154286997,6.12623483647796,2.34289828230888,3.27690521833055,-1.8810321003152,1.53059723575836,0.537006339230603,0.134177888799265,-1.39340096847199,1.17572066959441,-0.629451506916138,0.175345501161067,2.67370800772294,0.647501293320499,0.528713161576179,-0.507664311985528,1.16321870547012,-1.17168692162614,-0.466913576155536,-0.389431884006784,-1.66493366624301,0.12965490564789,1.42674703939599,-0.446243973597978,-0.940930040648274,1.7930680794009,0.512412322364194,-1.29637254806258,0.818173356003822,-0.806985776637219,0.632579087444577,1.0887806130076,-0.487436120925054,1.06702720392292,-0.506310206217546,0.465142859903616,-0.049907825778463,0.839343572912433,0.160907034500892,0.640486765438349,-1.15237648097806,-0.43387193950518,-0.872503766864264,-0.073894607857171,-0.16800252808637,0.581220972825578,0.522537693155322,0.584999288017795,-0.188711009511818,-0.846240343203602,-0.101757127102239,0.676963701767519,0.579723400279716,0.030350455148092,0.080971927672306,0.645733920347165,0.166031828484985,0.041963907310374,0.240266280257486,0.425537002554066,-1.19003335966771,0.629229865818498,0.580456417894778,0.596919433090516,-0.242645675664889,0.123093563955735,-0.365865567912127,-0.232551830760364,-1.01648256645823,-1.24856676671201,0.201932966907336,0.111522898125721,0.423170128849123,-0.681578488616808,0.237315442576152,-0.520913982165378,-0.286064082909932,1.0031466481887,-0.75146544999951,0.151733523750064,-0.144518347746076,0.413480968408494,0.412946912522541,0.841672723253739,-0.303553118269113,0.740286634859327,0.521303920404566,-0.01718025116014,-0.521824370416008,-1.34446596760095,-0.052075107292324,0.357906949309379,0.077701804752892,0.31451950724335,-0.944915863705804,0.869913226640153,-0.24452858551345,0.512269149794444,0.013425888453668,0.93394718222813,-0.736501495893595,-0.379339661050103,1.47845904979597,1.60348864984643,0.507918306065934,0.659641059292253
0,-30.4130663587605,4.69007740371629,-13.7736206761514,-3.18851989278285,-8.22882062260946,-17.9930285106255,-1.46546336510393,8.66196131494691,27.4640293830952,3.67500291943032,-22.2939938438361,-1.29948123354752,5.22740491635552,-4.91852965106651,2.41689280907889,-3.3569748997655,-1.32589665445748,-5.29366221692536,-1.58461544548787,4.22191691841346,2.25597884885091,3.22180104758437,-3.09703318212756,4.48157463142234,-4.01728825332623,0.248089703319944,1.58434489389157,0.413226504325126,1.60328753249074,2.09985933885707,-1.68133928551056,-3.33317123487297,2.71857801569633,0.608330962235336,6.39548751542672,1.00970975944272,4.45815849861945,-0.526226416984302,-4.08815618036893,3.48533286399859,-3.15248250491003,-1.74750559741819,0.872123905434459,-3.82810807287975,2.29546689962514,-2.64597012398564,-1.45381196080389,0.815338616912748,0.561704749410864,-1.99693857021473,2.30024194057883,0.036555651718452,-1.45783665698174,-0.067801568141521,-1.2496753747882,-0.519766239285984,2.53879058514949,1.35463809154345,3.19229059751908,-0.100412358668621,-1.54429752853148,-0.32991054528629,-1.27924467338282,-0.043735596703733,0.446076936621391,0.175100916175731,0.410289648951453,-0.509783083617055,0.029345128732022,0.124163306353486,0.372696771225471,0.948453491556772,-0.212866234673996,-0.719436569644206,0.180635131363618,1.5309483496366,0.379363026170598,-0.511268066263347,0.065869675533018,-0.115588455942294,0.096997768235892,-1.37762022677898,-0.420601837069852,1.34425153713654,0.54805156471441,-2.14276959416294,0.122821942503211,0.243693554993452,-0.514937822336425,-1.62776843781439,1.7743765445368,-1.53263492494347,-0.923208793398767,-0.76122448759852,1.57188654704302,1.46718816162963,0.60271664962817,1.11333532398814,-0.327095632104178,1.14469761055022,-1.23581067601835,1.4787605719473,-0.204351006228785,-0.026408755409074,0.409938098454934,0.042611855584644,2.35564391583184
